HS8,Description,Base,Category,HS4,HS6,Cat
84781090,LOS DEMAS,3.0,A,'8478,'847810,A
84789000,PARTES,3.0,A,'8478,'847890,A
84791000,MAQUINAS Y APARATOS PARA OBRAS PUBLICAS; A CONSTRUCCION O TRABAJOS ANALOGOS,3.0,A,'8479,'847910,A
84792000,MAQUINAS Y APARATOS PARA EXTRACCION O PREPARACION DE GRASAS O ACEITES VEGETALES FIJOS O ANIMALES,3.0,A,'8479,'847920,A
84793000,PRENSAS PARA FABRICAR TABLEROS DE PARTICULAS; FIBRA DE MADERA U OTRAS MATERIAS LE¥OSAS Y DEMAS MAQUINAS Y APARATOS PARA TRABAJAR MADERA O CORCHO,3.0,A,'8479,'847930,A
84794000,MAQUINAS DE CORDELERIA O CABLERIA,3.0,A,'8479,'847940,A
84795000,ROBOTES INDUSTRIALES; NO EXPRESADOS NI COMPRENDIDO S EN OTRA PARTE,3.0,A,'8479,'847950,A
84796000,APARATOS DE EVAPORACION PARA REFRIGERAR EL AIRE.,20.0,C,'8479,'847960,C
84798100,PARA TRABAJAR METAL; INCLUIDAS LAS BOBINADORAS DE HILOS ELECTRICOS,3.0,A,'8479,'847981,A
84798200,PARA MEZCLAR; AMASAR O SOBAR; QUEBRANTAR; TRITURAR ; PULVERIZAR; CRIBAR; TAMIZAR; HOMOGENEIZAR; EMULSIONAR O AGITAR,3.0,A,'8479,'847982,A
84798910,PARA LA INDUSTRIA DE JABONES,3.0,A,'8479,'847989,A
84798920,HUMECTADORES Y DESHUMECTADORES (EXCEPTO LOS APARAT OS DE LAS PARTIDAS NOS 84.15 U 84.24,3.0,A,'8479,'847989,A
84798930,ENGRASADORES AUTOMATICOS DE BOMBA; PARA MAQUINAS,3.0,A,'8479,'847989,A
84798940,MAQUINAS Y APARATOS PARA FABRICAR CEPILLOS; BROCHAS Y PINCELES,3.0,A,'8479,'847989,A
84798950,LIMPIA PARA BRISAS CON MOTOR,3.0,A,'8479,'847989,A
84798980,TANQUES Y OTROS RECIPIENTES; INCLUIDAS LAS CUBAS; CON DISPODITIVOS MECANICOS INCORPORADOS,3.0,A,'8479,'847989,A
84798990,LOS DEMAS,3.0,A,'8479,'847989,A
84799000,PARTES,3.0,A,'8479,'847990,A
84801000,CAJAS DE FUNDICION,3.0,A,'8480,'848010,A
84802000,PLACAS DE FONDO PARA MOLDES,3.0,A,'8480,'848020,A
84803000,MODELOS PARA MOLDES.,3.0,A,'8480,'848030,A
84804100,PARA EL MOLDEO POR INYECCION O COMPRESION,3.0,A,'8480,'848041,A
84804900,LOS DEMAS,3.0,A,'8480,'848049,A
84805000,MOLDES PARA VIDRIO,3.0,A,'8480,'848050,A
84806000,MOLDES PARA MATERIA MINERAL.,3.0,A,'8480,'848060,A
84807100,PARA MOLDEO POR INYECCION O COMPRESION,3.0,A,'8480,'848071,A
84807900,LOS DEMAS,3.0,A,'8480,'848079,A
84811000,VALVULAS REDUCTORAS DE PRESION,3.0,A,'8481,'848110,A
84812000,VALVULAS PARA TRANSMISIONES OLEOHIDRAULICAS O NEUMATICAS,3.0,A,'8481,'848120,A
84813010,PARA LLANTAS NEUMATICAS O SUS CAMARAS DE AIRE,3.0,A,'8481,'848130,A
84813090,LAS DEMAS,3.0,A,'8481,'848130,A
84814000,VALVULAS DE ALIVIO O SEGURIDAD,3.0,A,'8481,'848140,A
84818010,CANILLAS O GRIFOS PARA USO DOMESTICO,20.0,C,'8481,'848180,C
84818020,VALVULAS CON DISPOSITIVO DE PRESION PARA RECIPIENTES PULVERIZADORES,8.0,B,'8481,'848180,B
84818030,VALVULAS ESFERICAS,3.0,A,'8481,'848180,A
84818090,LOS DEMAS,3.0,A,'8481,'848180,A
84819000,PARTES,3.0,A,'8481,'848190,A
84821000,RODAMIENTOS DE BOLAS,3.0,A,'8482,'848210,A
84822000,RODAMIENTOS DE RODILLOS CONICOS; INCLUIDOS LOS ENSAMBLADOS DE CONOS Y RODILLOSCONICOS,3.0,A,'8482,'848220,A
84823000,RODAMIENTOS DE RODILLOS EN FORMA DE TONEL,3.0,A,'8482,'848230,A
84824000,RODAMIENTOS DE AGUJAS,3.0,A,'8482,'848240,A
84825000,RODAMIENTOS DE RODILLOS CILINDRICOS,3.0,A,'8482,'848250,A
84828000,LOS DEMAS; INCLUIDOS LOS RODAMIENTOS COMBINADOS,0.0,G,'8482,'848280,G
84829100,BOLAS; RODILLOS Y AGUJAS,3.0,A,'8482,'848291,A
84829900,LAS DEMAS,3.0,A,'8482,'848299,A
84831000,ARBOLES DE TRANSMISION (INCLUIDOS LOS DE LEVAS Y LOS CIGE¥ALES) Y MANIVELAS,3.0,A,'8483,'848310,A
84832000,CAJAS DE COJINETES CON RODAMIENTOS INCORPORADOS,3.0,A,'8483,'848320,A
84833010,CAJAS DE COJINETES SIN RODAMIENTOS INCORPORADOS,3.0,A,'8483,'848330,A
84833020,COJINETES,3.0,A,'8483,'848330,A
84834010,ENGRANAJES,3.0,A,'8483,'848340,A
84834020,REDUCTORES; MULTIPLICADORES Y VARIADORES DE VELOCI DAD,3.0,A,'8483,'848340,A
84834090,LOS DEMAS,3.0,A,'8483,'848340,A
84835000,VOLANTES Y POLEAS; INCLUIDOS LOS MOTONES,3.0,A,'8483,'848350,A
84836010,EMBRAGUES,3.0,A,'8483,'848360,A
84836090,LOS DEMAS,3.0,A,'8483,'848360,A
84839000,- RUEDAS DENTADAS Y DEMÁS ÓRGANOS ELEMENTALES DE TRANSMISIÓN; PARTES,3.0,A,'8483,'848390,A
84841000,JUNTAS O EMPAQUETADURAS METALOPLASTICAS,3.0,A,'8484,'848410,A
84842000,JUNTAS O EMPAQUETADURAS MECANICAS DE ESTANQUEIDAD,3.0,A,'8484,'848420,A
84849000,LOS DEMAS,3.0,A,'8484,'848490,A
84851000,HELICES PARA BARCOS Y SUS PALETAS,3.0,A,'8485,'848510,A
84859010,ENGRASADORES NO AUTOMATICOS,3.0,A,'8485,'848590,A
84859020,AROS DE OBTURACION (RETENES O RETENEDORES),3.0,A,'8485,'848590,A
84859090,LOS DEMAS,3.0,A,'8485,'848590,A
85011010,MOTORES PARA JUGUETES,3.0,A,'8501,'850110,A
85011020,MOTORES UNIVERSALES.,3.0,A,'8501,'850110,A
85011091,DE CORRIENTE CONTINUA,3.0,A,'8501,'850110,A
85011092,DE CORRIENTE ALTERNA,3.0,A,'8501,'850110,A
85012000,MOTORES UNIVERSALES DE POTENCIA SUPERIOR A 37;5 W,3.0,A,'8501,'850120,A
85013110,MOTORES DE CORRIENTE CONTINUA,3.0,A,'8501,'850131,A
85013120,GENERADORES DE CORRIENTE CONTINUA,3.0,A,'8501,'850131,A
85013210,MOTORES DE CORRIENTE CONTINUA,3.0,A,'8501,'850132,A
85013220,GENERADORES DE CORRIENTE CONTINUA,3.0,A,'8501,'850132,A
85013310,MOTORES DE CORRIENTE CONTINUA,3.0,A,'8501,'850133,A
85013320,GENERADORES DE CORRIENTE CONTINUA,3.0,A,'8501,'850133,A
85013410,MOTORES DE CORRIENTE CONTINUA,3.0,A,'8501,'850134,A
85013420,GENERADORES DE CORRIENTE CONTINUA,3.0,A,'8501,'850134,A
85014010,DE POTENCIA INFERIOR O IGUAL A 750 W,3.0,A,'8501,'850140,A
85014020,DE POTENCIA SUPERIOR A 750 W PERO INFERIOR O IGUAL A 7;5 KW,3.0,A,'8501,'850140,A
85014030,DE POTENCIA SUPERIOR A 7;5 KW PERO INFERIOR O IGUAL A 75 KW,3.0,A,'8501,'850140,A
85014040,DE POTENCIA SUPERIOR A 75 KW.,3.0,A,'8501,'850140,A
85015100,DE POTENCIA INFERIOR O IGUAL A 750 W,3.0,A,'8501,'850151,A
85015210,DE POTENCIA INFERIOR O IGUAL A 7;5 KW,3.0,A,'8501,'850152,A
85015220,DE POTENCIA SUPERIOR A 7;5 KW PERO INFERIOR O IGUAL A 75 KW,3.0,A,'8501,'850152,A
85015300,DE POTENCIA SUPERIOR A 75 KW.,3.0,A,'8501,'850153,A
85016110,DE POTENCIA INFERIOR O IGUAL A 7;5 KVA,3.0,A,'8501,'850161,A
85016120,DE POTENCIA SUPERIOR A 7;5 KVA PERO INFERIOR O IGUAL A 30 KVA,3.0,A,'8501,'850161,A
85016130,DE POTENCIA SUPERIOR A 30 KVA PERO INFERIOR O IGUAL A 75 KVA,3.0,A,'8501,'850161,A
85016200,DE POTENCIA SUPERIOR A 75 KVA PERO INFERIOR O IGUAL A 375 KVA,3.0,A,'8501,'850162,A
85016300,DE POTENCIA SUPERIOR A 375 KVA PERO INFERIOR O IGUAL A 750 KVA,3.0,A,'8501,'850163,A
85016400,DE POTENCIA SUPERIOR A 750 KVA,3.0,A,'8501,'850164,A
85021110,DE POTENCIA INFERIOR O IGUAL A 7;5 KVA,3.0,A,'8502,'850211,A
85021120,DE POTENCIA SUPERIOR A 7.5 KVA PERO INFERIOR O IGUAL A 30 KVA,3.0,A,'8502,'850211,A
85021130,DE POTENICA SUPERIOR A 30 KVA PERO INFERIOR O IGUAL A 75 KVA,3.0,A,'8502,'850211,A
85021200,DE POTENCIA SUPERIOR A 75 KVA PERO INFERIOR O IGUAL A 375 KVA,3.0,A,'8502,'850212,A
85021300,DE POTENCIA SUPERIOR A 375 KVA,3.0,A,'8502,'850213,A
85022010,DE POTENCIA INFERIOR O IGUAL A 7;5 KVA,3.0,A,'8502,'850220,A
85022020,DE POTENCIA SUPERIOR A 7;5 KVA.,3.0,A,'8502,'850220,A
85023100,DE ENERGIA EOLICA,3.0,A,'8502,'850231,A
85023910,DE POTENCIA INFERIOR O IGUAL A 7;5 KVA,3.0,A,'8502,'850239,A
85023920,DE POTENCIA SUPERIOR A 7;5 KVA,3.0,A,'8502,'850239,A
85024000,CONVERTIDORES ROTATIVOS ELECTRICOS,3.0,A,'8502,'850240,A
85030000,PARTES IDENTIFICABLES COMO DESTINADAS; EXCLUSIVA O PRINCIPALMENTE; A LAS MAQUINAS DE LAS PARTIDAS NO S 85.01 U 85.02.,3.0,A,'8503,'850300,A
85041000,BALASTOS (REACTANCIAS) PARA LAMPARAS O TUBOS DE DESCARGA,8.0,A,'8504,'850410,A
85042110,DE POTENCIA INFERIOR O IGUAL A 10 KVA,8.0,A,'8504,'850421,A
85042120,DE POTENCIA SUPERIOR A 10 KVA PERO INFERIOR O IGUAL A 650 KVA,3.0,A,'8504,'850421,A
85042210,DE POTENCIA SUPERIOR A 650 KVA PERO INFERIOR O IGUAL A 1.600 KVA,3.0,A,'8504,'850422,A
85042220,DE POTENCIA SUPERIOR A 1;600 KVA PERO INFERIOR O IGUAL A 10.0 KVA,3.0,A,'8504,'850422,A
85042300,DE POTENCIA SUPERIOR A 10.000 KVA,3.0,A,'8504,'850423,A
85043100,DE POTENCIA INFERIOR O IGUAL A 1 KVA,3.0,A,'8504,'850431,A
85043210,DE POTENCIA SUPERIOR A 1 KVA PERO INFERIOR O IGUAL A 10 KVA,3.0,A,'8504,'850432,A
85043220,DE POTENCIA SUPERIOR A 10 KVA PERO INFERIOR O IGUA L A 16 KVA,3.0,A,'8504,'850432,A
85043310,DE POTENCIA SUPERIOR A 16 KVA PERO INFERIOR O IGUAL A 100 KVA,3.0,A,'8504,'850433,A
85043320,DE POTENCIA SUPERIOR A 100 KVA PERO INFERIOR O IGUAL A 500 KVA,3.0,A,'8504,'850433,A
85043400,DE POTENCIA SUPERIOR A 500 KVA,3.0,A,'8504,'850434,A
85044010,CARGADORES DE ACUMULADORES,3.0,A,'8504,'850440,A
85044020,RECTIFICADORES DE VAPOR DE MERCURIO,3.0,A,'8504,'850440,A
85044030,UNIDADES DE ALIMENTACION ESTABILIZADA,0.0,G,'8504,'850440,G
85044090,LOS DEMAS,3.0,A,'8504,'850440,A
85045000,LAS DEMAS BOBINAS DE REACTANCIA (AUTOINDUCCION),3.0,A,'8504,'850450,A
85049010,PARA TRANSFORMADORES Y PARA BOBINAS DE REACTANCIA Y DE AUTOINDUCCION,3.0,A,'8504,'850490,A
85049020,PARA CONVERTIDORES ESTATICOS,3.0,A,'8504,'850490,A
85049090,LAS DEMAS,3.0,A,'8504,'850490,A
85051100,DE METAL,3.0,A,'8505,'850511,A
85051910,BURLETES MAGNETICOS DE CAUCHO O PLASTICO,3.0,A,'8505,'850519,A
85051990,LOS DEMAS,3.0,A,'8505,'850519,A
85052000,ACOPLAMIENTOS; EMBRAGUES; VARIADORES DE VELOCIDAD Y FRENOS; ELECTROMAGNETICOS,3.0,A,'8505,'850520,A
85053000,CABEZAS ELEVADORAS ELECTROMAGNETICAS,3.0,A,'8505,'850530,A
85059010,ELECTROIMANES,3.0,A,'8505,'850590,A
85059020,PLATOS; MANDRILES Y DISPOSITIVOS SIMILARES DE SUJECION,3.0,A,'8505,'850590,A
85059090,PARTES,3.0,A,'8505,'850590,A
85061011,CILINDRICAS,20.0,C,'8506,'850610,C
85061012,DE BOTON,14.0,A,'8506,'850610,A
85061019,LAS DEMAS,14.0,A,'8506,'850610,A
85061091,CILINDRICAS,20.0,B,'8506,'850610,B
85061092,DE BOTON,14.0,A,'8506,'850610,A
85061099,LAS DEMAS,14.0,A,'8506,'850610,A
85063010,CILINDRICAS,20.0,A,'8506,'850630,A
85063020,DE BOTON,14.0,A,'8506,'850630,A
85063090,LAS DEMAS,14.0,A,'8506,'850630,A
85064010,CILINDRICAS,14.0,A,'8506,'850640,A
85064020,DE BOTON,14.0,A,'8506,'850640,A
85064090,LAS DEMAS,14.0,A,'8506,'850640,A
85065010,CILINDRICAS,14.0,A,'8506,'850650,A
85065020,DE BOTON,14.0,A,'8506,'850650,A
85065090,LAS DEMAS,14.0,A,'8506,'850650,A
85066010,CILINDRICAS,14.0,A,'8506,'850660,A
85066020,DE BOTON,14.0,A,'8506,'850660,A
85066090,LAS DEMAS,14.0,A,'8506,'850660,A
85068010,CILINDRICAS,14.0,A,'8506,'850680,A
85068020,DE BOTON,14.0,A,'8506,'850680,A
85068090,LAS DEMAS,14.0,A,'8506,'850680,A
85069000,PARTES,14.0,A,'8506,'850690,A
85071000,DE PLOMO; DEL TIPO DE LOS UTILIZADOS PARA ARRANQUE DE MOTORES DE EMBOLO (PISTON),14.0,B,'8507,'850710,B
85072000,LOS DEMAS ACUMULADORES DE PLOMO,14.0,B,'8507,'850720,B
85073000,DE NIQUELCADMIO,3.0,A,'8507,'850730,A
85074000,DE NIQUELHIERRO,3.0,A,'8507,'850740,A
85078000,LOS DEMAS ACUMULADORES,3.0,A,'8507,'850780,A
85079010,CAJAS Y TAPAS,8.0,A,'8507,'850790,A
85079020,SEPARADORES,8.0,A,'8507,'850790,A
85079030,PLACAS,8.0,A,'8507,'850790,A
85079090,LAS DEMAS,8.0,A,'8507,'850790,A
85091000,- ASPIRADORAS; INCLUIDAS LAS ASPIRADORAS EN SECO Y EN HÚMEDO,20.0,C,'8509,'850910,C
85092000,ENCERADORAS (LUSTRADORAS) DE PISOS,20.0,C,'8509,'850920,C
85093000,TRITURADORAS DE DESPERDICIOS DE COCINA,20.0,C,'8509,'850930,C
85094010,LICUADORAS,20.0,C,'8509,'850940,C
85094090,LOS DEMAS,20.0,C,'8509,'850940,C
85098000,LOS DEMAS APARATOS,20.0,C,'8509,'850980,C
85099000,PARTES,14.0,C,'8509,'850990,C
85101000,AFEITADORAS,20.0,C,'8510,'851010,C
85102000,MAQUINAS DE CORTAR EL PELO O ESQUILAR,20.0,C,'8510,'851020,C
85103000,APARATOS DE DEPILAR,20.0,C,'8510,'851030,C
85109000,PARTES,14.0,C,'8510,'851090,C
85111000,BUJIAS DE ENCENDIDO,3.0,A,'8511,'851110,A
85112000,MAGNETOS; DINAMOMAGNETOS; VOLANTES MAGNETICOS,3.0,A,'8511,'851120,A
85113010,DISTRIBUIDORES,3.0,A,'8511,'851130,A
85113020,BOBINAS DE ENCENDIDO,3.0,A,'8511,'851130,A
85114000,MOTORES DE ARRANQUE; AUNQUE FUNCIONEN TAMBIEN COMO GENERADORES,3.0,A,'8511,'851140,A
85115000,LOS DEMAS GENERADORES,3.0,A,'8511,'851150,A
85118000,LOS DEMAS APARATOS Y DISPOSITIVOS,3.0,A,'8511,'851180,A
85119000,PARTES,3.0,A,'8511,'851190,A
85121000,APARATOS DE ALUMBRADO O SE¥ALIZACION VISUAL DEL TI PO DE LOS UTILIZADOS EN BICICLETAS,14.0,C,'8512,'851210,C
85122010,FAROS DE CARRETERA (EXCEPTO FAROS SELLADOS DE LA P ARTIDA NO 85.39),14.0,A,'8512,'851220,A
85122090,LOS DEMAS,14.0,A,'8512,'851220,A
85123000,APARATOS DE SE¥ALIZACION ACUSTICA,14.0,A,'8512,'851230,A
85124000,LIMPIAPARABRISAS Y ELIMINADORES DE ESCARCHA O VAHO,14.0,A,'8512,'851240,A
85129000,PARTES,8.0,A,'8512,'851290,A
85131000,LAMPARAS,20.0,A,'8513,'851310,A
85139000,PARTES,20.0,A,'8513,'851390,A
85141010,PARA PANADERIA; PASTELERIA; GALLETERIA,3.0,A,'8514,'851410,A
85141090,LOS DEMAS,3.0,A,'8514,'851410,A
85142000,HORNOS DE INDUCCION O PERDIDAS DIELECTRICAS,3.0,A,'8514,'851420,A
85143000,LOS DEMAS HORNOS,3.0,A,'8514,'851430,A
85144000,LOS DEMAS PARATOS PARA TRATAMIENTO TERMICO DE MATE RIAS POR INDUCCIONO PERDIDAS DIELECTRICAS,3.0,A,'8514,'851440,A
85149000,PARTES,3.0,A,'8514,'851490,A
85151100,SOLDADORES Y PISTOLAS PARA SOLDAR,3.0,A,'8515,'851511,A
85151900,LOS DEMAS MAQUINASY APARATOS PARA SOLDAR METAL POR RESISTENCIA:,3.0,A,'8515,'851519,A
85152100,TOTAL O PARCIALMENTE AUTOMATICOS,3.0,A,'8515,'851521,A
85152900,LOS DEMAS.,3.0,A,'8515,'851529,A
85153100,TOTAL O PARCIALMENTE AUTOMATICOS,3.0,A,'8515,'851531,A
85153900,LOS DEMAS,3.0,A,'8515,'851539,A
85158000,LAS DEMAS MAQUINAS Y APARATOS,3.0,A,'8515,'851580,A
85159000,PARTES,3.0,A,'8515,'851590,A
85161000,CALENTADORES ELECTRICOS DE AGUA DE CALENTAMIENTO I NSTANTANEO O ACUMULACION Y CALENTADORES ELECTRICOS DE INMERSION.,20.0,C,'8516,'851610,C
85162100,RADIADORES DE ACUMULACION,20.0,C,'8516,'851621,C
85162910,ESTUFAS,20.0,C,'8516,'851629,C
85162990,LOS DEMAS,20.0,C,'8516,'851629,C
85163100,SECADORES PARA EL CABELLO,20.0,C,'8516,'851631,C
85163200,LOS DEMAS APARATOS PARA EL CUIDADO DEL CABELLO,20.0,C,'8516,'851632,C
85163300,APARATOS PARA SECAR LAS MANOS,20.0,C,'8516,'851633,C
85164000,PLANCHAS ELECTRICAS,20.0,C,'8516,'851640,C
85165000,HORNOS DE MICROONDAS,20.0,A,'8516,'851650,A
85166010,HORNOS,20.0,A,'8516,'851660,A
85166020,COCINAS (ESTUFAS DE COCCION),20.0,A,'8516,'851660,A
85166030,CALENTADORES; PARRILLAS Y ASADORES.,20.0,A,'8516,'851660,A
85167100,APARATOS PARA LA PREPARACION DE CAFE O TE,20.0,B,'8516,'851671,B
85167200,TOSTADORAS DE PAN,20.0,B,'8516,'851672,B
85167900,LOS DEMAS,20.0,B,'8516,'851679,B
85168000,RESISTENCIAS CALENTADORAS,14.0,C,'8516,'851680,C
85169000,PARTES,14.0,C,'8516,'851690,C
85171100,TELEFONOS DE USUARIO DE AURICULAR INALAMBRICO COMB INADO CON MICROFONO,8.0,A,'8517,'851711,A
85171910,VIDEOFONOS,20.0,A,'8517,'851719,A
85171990,LOS DEMAS,8.0,A,'8517,'851719,A
85172100,TELEFAX,3.0,A,'8517,'851721,A
85172200,TELETIPOS,3.0,A,'8517,'851722,A
85173020,AUTOMATICOS,3.0,A,'8517,'851730,A
85173090,LOS DEMAS,3.0,A,'8517,'851730,A
85174000,MODEMS DEL TIPO DE LOS UTILIZADOS EXCLUSIVAMENTE E N LAS MAQUINAS AUTOMATICAS DE LA PARTIDA NO 84.71,0.0,G,'8517,'851740,G
85175000,LOS DEMAS APARATOS DE TELECOMUNICACION POR CORRIEN TE PORTADORA O TELECOMUNICACION DIGITAL,3.0,A,'8517,'851750,A
85178000,LOS DEMAS APARATOS,3.0,A,'8517,'851780,A
85179000,PARTES,3.0,A,'8517,'851790,A
85181000,MICROFONOS Y SUS SOPORTES,14.0,A,'8518,'851810,A
85182100,UN ALTAVOZ (ALTOPARLANTE) MONTADO EN SU CAJA,14.0,C,'8518,'851821,C
85182200,VARIOS ALTAVOCES (ALTOPARLANTES) MONTADOS EN UNA M ISMA CAJA,14.0,A,'8518,'851822,A
85182900,LOS DEMAS,14.0,A,'8518,'851829,A
85183000,- - AURICULARES; INCLUSO COMBINADOS CON MICRÓFONO; EQUIPOS FORMADOS POR UN MICRÓFONO Y UNO O MÁS ALTAVOCES (ALTOPARLANTES),14.0,A,'8518,'851830,A
85184000,AMPLIFICADORES ELECTRICOS DE AUDIOFRECUENCIA,14.0,A,'8518,'851840,A
85185000,EQUIPOS ELECTRICOS PARA AMPLIFICACION DE SONIDO,14.0,B,'8518,'851850,B
85189000,PARTES,8.0,B,'8518,'851890,B
85191000,TOCADISCOS QUE FUNCIONEN POR FICHA O MONEDA,20.0,C,'8519,'851910,C
85192100,SIN ALTAVOCES (ALTOPARLANTES),20.0,C,'8519,'851921,C
85192900,LOS DEMAS,20.0,A,'8519,'851929,A
85193100,CON CAMBIADOR AUTOMATICO DE DISCOS,20.0,C,'8519,'851931,C
85193900,LOS DEMAS,20.0,A,'8519,'851939,A
85194000,APARATOS PARA REPRODUCIR DICTADOS,20.0,C,'8519,'851940,C
85199200,REPRODUCTORES DE CASETES (TOCACASETES) DE BOLSILLO,20.0,A,'8519,'851992,A
85199300,LOS DEMAS REPRODUCTORES DE CASETES (TOCACASETES),20.0,A,'8519,'851993,A
85199910,REPRODUCTORES POR SISTEMA OPTICO DE LECTURA,20.0,B,'8519,'851999,B
85199990,LOS DEMAS,20.0,A,'8519,'851999,A
85201000,APARATOS PARA DICTAR QUE SOLO FUNCIONEN CON FUENTE DE ENERGIA EXTERIOR,20.0,C,'8520,'852010,C
85202000,CONTESTADORES TELEFONICOS.,20.0,A,'8520,'852020,A
85203200,DIGITALES,20.0,A,'8520,'852032,A
85203300,LOS DEMAS; DE CASETE,20.0,A,'8520,'852033,A
85203900,LOS DEMAS,20.0,A,'8520,'852039,A
85209000,LOS DEMAS,20.0,A,'8520,'852090,A
85211000,DE CINTA MAGNETICA,20.0,A,'8521,'852110,A
85219000,LOS DEMAS,20.0,B,'8521,'852190,B
85221000,CAPSULAS FONOCAPTORAS,3.0,B,'8522,'852210,B
85229010,BRAZOS Y PLATINAS PARA GIRADISCOS O TOCADISCOS,14.0,A,'8522,'852290,A
85229020,PARA APARATOS DE GRABACION O REPRODUCCION DE SONID O POR PROCEDIMIENTO FOTOELECTRICO,14.0,A,'8522,'852290,A
85229090,LOS DEMAS,14.0,A,'8522,'852290,A
85231100,DE ANCHURA INFERIOR O IGUAL A 4 MM,20.0,A,'8523,'852311,A
85231200,DE ANCHURA SUPERIOR A 4 MM PERO INFERIOR O IGUAL A 6;5 MM,20.0,A,'8523,'852312,A
85231310,PARA GRABACION DE IMAGEN Y SONIDO (VIDEOTAPES),20.0,A,'8523,'852313,A
85231390,LAS DEMAS,20.0,A,'8523,'852313,A
85232010,RIGIDOS,3.0,A,'8523,'852320,A
85232020,FLEXIBLES,3.0,A,'8523,'852320,A
85233000,TARJETAS CON TIRA MAGNETICA INCORPORADA,3.0,A,'8523,'852330,A
85239010,DISCOS (CERAS VIRGENES Y FLANES); CINTAS; PELICULA S Y DEMAS MOLDES O MATRICES PREPARADOS,3.0,A,'8523,'852390,A
85239090,LOS DEMAS,14.0,A,'8523,'852390,A
85241010,CONTENIENDO INFORMACIONES EDUCATIVAS A NIVEL PREUNIVERSITARIO,0.0,G,'8524,'852410,G
85241090,LAS DEMAS,20.0,C,'8524,'852410,C
85243110,CONTENIENDO INFORMACIONES EDUCATIVAS A NIVEL PREUNIVERSITARIO,0.0,G,'8524,'852431,G
85243190,LAS DEMAS,20.0,A,'8524,'852431,A
85243210,CONTENIENDO INFORMACIONES EDUCATIVAS A NIVEL PREUNIVERSITARIO,0.0,G,'8524,'852432,G
85243290,LAS DEMAS,20.0,A,'8524,'852432,A
85243910,CONTENIENDO INFORMACIONES EDUCATIVAS A NIVEL PREUNIVERSITARIO,0.0,G,'8524,'852439,G
85243990,LAS DEMAS,20.0,A,'8524,'852439,A
85244010,CONTENIENDO INFORMACIONES EDUCATIVAS A NIVEL PREUNIVERSITARIO,0.0,G,'8524,'852440,G
85244090,LAS DEMAS,20.0,A,'8524,'852440,A
85245110,CONTENIENDO INFORMACIONES EDUCATIVAS A NIVEL PREUNIVERSITARIO,0.0,G,'8524,'852451,G
85245190,LAS DEMAS,20.0,C,'8524,'852451,C
85245210,CONTENIENDO INFORMACIONES EDUCATIVAS A NIVEL PREUNIVERSITARIO,0.0,G,'8524,'852452,G
85245290,LAS DEMAS,20.0,C,'8524,'852452,C
85245310,CONTENIENDO INFORMACIONES EDUCATIVAS A NIVEL PREUNIVERSITARIO,0.0,G,'8524,'852453,G
85245390,LAS DEMAS,20.0,C,'8524,'852453,C
85246000,TARJETAS CON TIRA MAGNETICA INCORPORADA,20.0,A,'8524,'852460,A
85249100,PARA REPRODUCIR FENOMENOS DISTINTOS DEL SONIDO O IMAGEN,20.0,A,'8524,'852491,A
85249910,DISCOS (CERAS Y FLANES); CINTAS; PELICULAS Y DEMAS MOLDES O MATRICES,3.0,A,'8524,'852499,A
85249990,LOS DEMAS,20.0,A,'8524,'852499,A
85251011,MICROFONOS INALAMBRICOS,3.0,A,'8525,'852510,A
85251019,LOS DEMAS,3.0,A,'8525,'852510,A
85251020,DE RADIODIFUSION,3.0,A,'8525,'852510,A
85251030,DE TELEVISION,3.0,A,'8525,'852510,A
85252011,TELEFONOS DE ABONADO PARA RADIOTELEFONIA; INCLUSO DIGITAL,20.0,A,'8525,'852520,A
85252019,LOS DEMAS,3.0,A,'8525,'852520,A
85252020,DE RADIODIFUSION,3.0,A,'8525,'852520,A
85252030,DE TELEVISION,3.0,A,'8525,'852520,A
85253000,CAMARAS DE TELEVISION,3.0,A,'8525,'852530,A
85254000,- VIDEOCÁMARAS; INCLUIDAS LAS DE IMAGEN FIJA;CÁMARAS DIGITALES,20.0,A,'8525,'852540,A
85261000,APARATOS DE RADAR,3.0,A,'8526,'852610,A
85269100,APARATOS DE RADIONAVEGACION,3.0,A,'8526,'852691,A
85269200,APARATOS DE RADIOTELEMANDO,3.0,A,'8526,'852692,A
85271200,RADIOCASETES DE BOLSILLO,20.0,B,'8527,'852712,B
85271310,CON GRABADOR O REPRODUCTOR DE SONIDO POR SISTEMA O PTICO DE LECTURA,20.0,A,'8527,'852713,A
85271390,LOS DEMAS,20.0,A,'8527,'852713,A
85271900,LOS DEMAS,20.0,B,'8527,'852719,B
85272110,CON GRABADOR O REPRODUCTOR DE SONIDO POR SISTEMA O PTICO DE LECTURA,20.0,A,'8527,'852721,A
85272190,LOS DEMAS,20.0,A,'8527,'852721,A
85272900,LOS DEMAS.,20.0,A,'8527,'852729,A
85273110,CON GRABADOR O REPRODUCTOR DE SONIDO POR SISTEMA OPTICO DE LECTURA,20.0,A,'8527,'852731,A
85273190,LOS DEMAS,20.0,A,'8527,'852731,A
85273200,SIN COMBINAR CON GRABADOR O REPRODUCTOR DE SONIDO; PERO COMBINADOSCON RELOJ,20.0,A,'8527,'852732,A
85273900,LOS DEMAS,20.0,B,'8527,'852739,B
